ID,GENUS,SPECIES,SUB,GROUP,MUSEUM,IDORI,SEX,LOCALITY2
SP5318,Cebus,macrocephalu,macrocephalu,,MZUSP,C. apella,F,"Santa Cruz,"
SP5319,Cebus,macrocephalu,macrocephalu,,MZUSP,C. apella,F,"Santa Cruz,"
SP5392,Cebus,macrocephalu,macrocephalu,,MZUSP,C. apella,M,"Santa Cruz,"
SP5746,Cebus,macrocephalu,macrocephalu,,MZUSP,C. apella,F,"Santa Cruz,"
R23363,Cebus,nigritus,nigritus,,MNRJ,sp,F,Colônia do M
R23364,Cebus,nigritus,nigritus,,MNRJ,sp,M,Pedra Branca
R23365,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fazenda Cabu
R23368,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fazenda Cabu
R23375,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fazenda Cabu
R23376,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fazenda Cabu
R23377,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fazenda Cabu
R23379,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fazenda Cabu
R23380,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Alfenas, MG"
R23384,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Alfenas, MG"
R23388,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Alpinópolis,"
R23389,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Alpinópolis,"
R23390,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Alpinópolis,"
R23391,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Alpinópolis,"
R23392,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Alpinópolis,"
R23394,Cebus,nigritus,nigritus,,MNRJ,sp,F,Delfinópolis
R23395,Cebus,nigritus,nigritus,,MNRJ,sp,M,Delfinópolis
R23398,Cebus,nigritus,nigritus,,MNRJ,sp,F,Delfinópolis
R23400,Cebus,nigritus,nigritus,,MNRJ,sp,M,Delfinópolis
R23401,Cebus,nigritus,nigritus,,MNRJ,sp,M,Delfinópolis
R23402,Cebus,nigritus,nigritus,,MNRJ,sp,M,Delfinópolis
R23403,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23404,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23405,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23406,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23407,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23409,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23410,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23413,Cebus,nigritus,nigritus,,MNRJ,sp,F,Santa Rita d
R23417,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23418,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Passos, MG"
R23419,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Passos, MG"
R23420,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23421,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Passos, MG"
R23422,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23424,Cebus,nigritus,nigritus,,MNRJ,sp,M,Santa Rita d
R23425,Cebus,nigritus,nigritus,,MNRJ,sp,F,Santa Rita d
R23426,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23427,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23428,Cebus,nigritus,nigritus,,MNRJ,sp,F,Santa Rita d
R23429,Cebus,nigritus,nigritus,,MNRJ,sp,F,Santa Rita d
R23430,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23435,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23439,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23440,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Passos, MG"
R23441,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23443,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23446,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Passos, MG"
R23454,Cebus,nigritus,nigritus,,MNRJ,sp,M,Santo Antôni
R23455,Cebus,nigritus,nigritus,,MNRJ,sp,M,Santo Antôni
R23457,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fernandópoli
R23460,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fernandópoli
R23461,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23462,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fernandópoli
R23463,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fernandópoli
R23465,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23466,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fernandópoli
R23467,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fernandópoli
R23468,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23469,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23470,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23471,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23473,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23474,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fernandópoli
R23476,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fernandópoli
R23484,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Mococa, Sp"
R23485,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Mococa, Sp"
R23486,Cebus,nigritus,nigritus,,MNRJ,sp,F,"Mococa, Sp"
RJ7622,Cebus,nigritus,nigritus,,MNRJ,sp,F,Fazenda São
RJ7633,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fazenda Para
RJ7639,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fazenda Para
RJ7643,Cebus,nigritus,nigritus,,MNRJ,sp,M,Fazenda Para
RJ8341,Cebus,nigritus,nigritus,,MNRJ,sp,F,Pedra Branca
RJ8342,Cebus,nigritus,nigritus,,MNRJ,sp,F,Pedra Branca
RJ8516,Cebus,nigritus,nigritus,,MNRJ,sp,M,"Mambucaba, R"
R23487,Cebus,nigritus,vellerosus,,MNRJ,sp,F,Sitio S. Ped
R23491,Cebus,nigritus,vellerosus,,MNRJ,sp,F,"Apucarama, M"
R23497,Cebus,nigritus,vellerosus,,MNRJ,sp,F,Sítio São Pe
R23498,Cebus,nigritus,vellerosus,,MNRJ,sp,F,Sertanópolis
R23501,Cebus,nigritus,vellerosus,,MNRJ,sp,M,Mata do Córr
R23502,Cebus,nigritus,vellerosus,,MNRJ,sp,M,Fazenda Espe
R23504,Cebus,nigritus,vellerosus,,MNRJ,sp,M,Fazenda Espe
R23506,Cebus,nigritus,vellerosus,,MNRJ,sp,F,Fazenda Espe
R23507,Cebus,nigritus,vellerosus,,MNRJ,sp,M,Fazenda Espe
R23508,Cebus,nigritus,vellerosus,,MNRJ,sp,M,Granja Bela
R23515,Cebus,nigritus,vellerosus,,MNRJ,sp,M,Fazenda Espe
R23516,Cebus,nigritus,vellerosus,,MNRJ,sp,F,Fazenda Espe
B21864,Cebus,nigrivitattu,nigrivitattu,,MPEG,C. nigrivita,M,"Santa Elena,"
B22042,Cebus,nigrivitattu,nigrivitattu,,MPEG,sp,M,Faz. São Lui
B22043,Cebus,nigrivitattu,nigrivitattu,,MPEG,C. nigrivita,M,Faz. São Lui
B22044,Cebus,nigrivitattu,nigrivitattu,,MPEG,sp,M,Faz. São Lui
B22045,Cebus,nigrivitattu,nigrivitattu,,MPEG,sp,M,Faz. São Lui
MP0994,Cebus,nigrivitattu,nigrivitattu,,MPEG,sp,M,Rio Villa No
MP1235,Cebus,nigrivitattu,nigrivitattu,,MPEG,sp,M,Rio Villa No
R23360,Cebus,paraguayanus,paraguayanus,,MNRJ,sp,M,Porto Espiri
R23361,Cebus,paraguayanus,paraguayanus,,MNRJ,sp,M,Porto Espiri
RJ4826,Cebus,paraguayanus,paraguayanus,,MNRJ,sp,F,"Maracaju, MT"
RJ4833,Cebus,paraguayanus,paraguayanus,,MNRJ,sp,M,"Maracaju, MT"
RJ5842,Cebus,paraguayanus,paraguayanus,,MNRJ,sp,M,São Luiz de
RJ5844,Cebus,paraguayanus,paraguayanus,,MNRJ,sp,F,São Luiz de
S28539,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Brasilândia,"
S28540,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Brasilândia,"
SP3363,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Corumbá, Ms"
SP3770,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Coxim, Rio P"
SP3774,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Miranda, Ms"
SP3775,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,M,"Miranda, Ms"
SP4317,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,M,"Corumbá, Ms"
SP5788,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,M,"Salobra, Ms"
SP6319,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,M,"Rio Aricá, F"
SP6320,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Rio Aricá, F"
SP6321,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Rio Aricá, F"
SP6323,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,M,"Palmeiras, M"
SP6325,Cebus,paraguayanus,paraguayanus,,MZUSP,C. apella,F,"Rio Aricá, F"
R21167,Cebus,robustus,robustus,,MNRJ,sp,M,Teófilo Oton
R21168,Cebus,robustus,robustus,,MNRJ,sp,F,Teófilo Oton
R21170,Cebus,robustus,robustus,,MNRJ,sp,M,Teófilo Oton
R21174,Cebus,robustus,robustus,,MNRJ,sp,M,Teófilo Oton
R21176,Cebus,robustus,robustus,,MNRJ,sp,F,Teófilo Oton
R21178,Cebus,robustus,robustus,,MNRJ,sp,M,Teófilo Oton
R21179,Cebus,robustus,robustus,,MNRJ,sp,F,Teófilo Oton
R21180,Cebus,robustus,robustus,,MNRJ,sp,F,Teófilo Oton
R21184,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda Córr
R21189,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda Sama
R21190,Cebus,robustus,robustus,,MNRJ,sp,F,Fazenda da B
R21191,Cebus,robustus,robustus,,MNRJ,sp,F,Fazenda Córr
R21192,Cebus,robustus,robustus,,MNRJ,sp,F,Fazenda da B
R21194,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda São
R21195,Cebus,robustus,robustus,,MNRJ,sp,F,São Domingos
R21197,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda Sabi
R21198,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda Córr
R21199,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda 10 d
R21200,Cebus,robustus,robustus,,MNRJ,sp,F,Fazenda 10 d
R21205,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda do C
R21206,Cebus,robustus,robustus,,MNRJ,sp,F,Fazenda Córr
R21207,Cebus,robustus,robustus,,MNRJ,sp,M,Fazenda Córr
R21209,Cebus,robustus,robustus,,MNRJ,sp,F,"Mucurizinho,"
R21210,Cebus,robustus,robustus,,MNRJ,sp,M,"Mucurizinho,"
R21213,Cebus,robustus,robustus,,MNRJ,sp,M,"Mucurizinho,"
R21222,Cebus,robustus,robustus,,MNRJ,sp,F,Fazenda Mucu
R21223,Cebus,robustus,robustus,,MNRJ,sp,F,Fazenda da D
R23214,Cebus,robustus,robustus,,MNRJ,sp,F,"Itamaraju, B"
R23215,Cebus,robustus,robustus,,MNRJ,sp,M,"Prado, Ba"
R23216,Cebus,robustus,robustus,,MNRJ,sp,M,"Itamaraju, B"
R23217,Cebus,robustus,robustus,,MNRJ,sp,M,"Prado, Ba"
R23221,Cebus,robustus,robustus,,MNRJ,sp,M,"Itamaraju, B"
R23222,Cebus,robustus,robustus,,MNRJ,sp,M,"Itamaraju, B"
R23224,Cebus,robustus,robustus,,MNRJ,sp,M,"Itamaraju, B"
SP2582,Cebus,xanthosterno,xanthosterno,,MZUSP,C. apella,M,Senhor do Bo
SP2583,Cebus,xanthosterno,xanthosterno,,MZUSP,C. apella,M,Senhor do Bo
SP2586,Cebus,xanthosterno,xanthosterno,,MZUSP,xanthosternu,M,Senhor do Bo
R24573,Leontopithec,chrysomelas,chrysomelas,gabriel,MNRJ,,F,Bahia
518586,Leontopithec,chrysomelas,chrysomelas,susan,USNM,,M,Faz. Santo A
518587,Leontopithec,chrysomelas,chrysomelas,susan,USNM,,F,Faz. São Jos
R24575,Leontopithec,chrysomelas,chrysomelas,gabriel,MNRJ,,M,"Ilhéus, Ba ("
R24576,Leontopithec,chrysomelas,chrysomelas,gabriel,MNRJ,,M,"Ilhéus, Ba ("
575159,Leontopithec,chrysomelas,chrysomelas,susan,USNM,,F,NZP
575160,Leontopithec,chrysomelas,chrysomelas,susan,USNM,,M,NZP
RJ8518,Leontopithec,chrysomelas,chrysomelas,gabriel,MNRJ,,M,Ribeirão da
R24572,Leontopithec,chrysomelas,chrysomelas,gabriel,MNRJ,,M,Sem Procedên
R10240,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,Comprado no
R10242,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,Comprado no
RJ5492,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,M,Comprado no
RJ5493,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,M,Comprado no
RJ5495,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,Comprado no
RJ5749,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,Comprado no
337333,Leontopithec,rosalia,rosalia,susan,USNM,,M,Distrito Fed
337334,Leontopithec,rosalia,rosalia,susan,USNM,,F,Distrito Fed
518588,Leontopithec,rosalia,rosalia,susan,USNM,,M,Distrito Fed
R10241,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,"Laboratório,"
RJ3925,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,"Maricá, RJ"
RJ3965,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,"Maricá, RJ"
RJ3966,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,M,"Maricá, RJ"
A185347,Leontopithec,rosalia,rosalia,susan,AMNH,,,No Data
A119470,Leontopithec,rosalia,rosalia,susan,AMNH,,,NY ZOO
A137278,Leontopithec,rosalia,rosalia,susan,AMNH,,,NY ZOO
A137279,Leontopithec,rosalia,rosalia,susan,AMNH,,,NY ZOO
A70316,Leontopithec,rosalia,rosalia,susan,AMNH,,M,NY ZOO
269705,Leontopithec,rosalia,rosalia,gabriel,USNM,,F,NZP
271170,Leontopithec,rosalia,rosalia,susan,USNM,,F,NZP
395454,Leontopithec,rosalia,rosalia,susan,USNM,,F,NZP
541408,Leontopithec,rosalia,rosalia,susan,USNM,,M,NZP
542279,Leontopithec,rosalia,rosalia,susan,USNM,,,NZP
546318,Leontopithec,rosalia,rosalia,susan,USNM,,M,NZP
546319,Leontopithec,rosalia,rosalia,susan,USNM,,M,NZP
546320,Leontopithec,rosalia,rosalia,susan,USNM,,M,NZP
546321,Leontopithec,rosalia,rosalia,susan,USNM,,F,NZP
546323,Leontopithec,rosalia,rosalia,susan,USNM,,M,NZP
546325,Leontopithec,rosalia,rosalia,susan,USNM,,M,NZP
546326,Leontopithec,rosalia,rosalia,susan,USNM,,M,NZP
R30211,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,Sem Procedên
R30213,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,M,Sem Procedên
R30215,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,F,Sem Procedên
R30217,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,,Sem Procedên
R30219,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,,Sem Procedên
RJ3963,Leontopithec,rosalia,rosalia,gabriel,MNRJ,,,Sem Procedên
A239601,Callimico,goeldii,goeldii,susan1,AMNH,,M,Brasil
A183289,Callimico,goeldii,goeldii,susan1,AMNH,,F,Equador
R23736,Callimico,goeldii,goeldii,gabriel,MNRJ,goeldi,M,Jardim Zool
FM98034,Callimico,goeldii,goeldii,jim,FMNH,,M,Madre de Dio
303323,Callimico,goeldii,goeldii,susan2,USNM,,M,NZP
B22969,Callimico,goeldii,goeldii,gabriel,MPEG,goeldi,M,"Porongaba, m"
A98367,Callimico,goeldii,goeldii,susan1,AMNH,,F,"Rio Pisqui,"
A98281,Callimico,goeldii,goeldii,susan1,AMNH,,F,"Rio Tapiche,"
FM58003,Callimico,goeldii,goeldii,jim,FMNH,,M,SD ZOO
BE0214,Callimico,goeldii,goeldii,gabriel,MPEG,goeldi,M,Seringal Ori
A176602,Callimico,goeldii,goeldii,susan1,AMNH,,M,ZOO
FM134517,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM134518,Callimico,goeldii,goeldii,jim,FMNH,,M,ZOO
FM134520,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM134522,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM145457,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM145459,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM145462,Callimico,goeldii,goeldii,jim,FMNH,,M,ZOO
FM148061,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM148062,Callimico,goeldii,goeldii,jim,FMNH,,M,ZOO
FM148065,Callimico,goeldii,goeldii,jim,FMNH,,M,ZOO
FM150674,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM153712,Callimico,goeldii,goeldii,jim,FMNH,,F,ZOO
FM153713,Callimico,goeldii,goeldii,jim,FMNH,,M,ZOO
FM153715,Callimico,goeldii,goeldii,jim,FMNH,,M,ZOO
183290,Callimico,goeldii,goeldii,gabriel,AMNH,goeldi,F,Zoologico NY
S11355,Callimico,goeldii,goeldii,gabriel,MZUSP,goeldi,M,Jardim Zoolo
BE8986,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B21375,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B21378,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B21379,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B21383,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B21385,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,F,26 km S e 25
B21387,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,F,26 km S e 25
B21388,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B21390,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B22922,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B22924,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B22925,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,26 km S e 25
B21384,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,Br- 165 Sant
B21386,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,F,Br- 165 Sant
RJ2845,Callithrix,argentata,argentata,argentata,MNRJ,C. argentata,F,"Cametá, Toca"
RJ5953,Callithrix,argentata,argentata,argentata,MNRJ,C. argentata,M,Foz do Rio T
544505,Callithrix,argentata,argentata,argentata,USNM,C. argentata,M,"br 165, km 2"
544506,Callithrix,argentata,argentata,argentata,USNM,C. argentata,F,"br 165, km 2"
545896,Callithrix,argentata,argentata,argentata,USNM,C. argentata,F,Mojuí dos Ca
545897,Callithrix,argentata,argentata,argentata,USNM,C. argentata,F,Mojuí dos Ca
545898,Callithrix,argentata,argentata,argentata,USNM,C. argentata,M,Mojuí dos Ca
545899,Callithrix,argentata,argentata,argentata,USNM,C. argentata,F,Mojuí dos Ca
545901,Callithrix,argentata,argentata,argentata,USNM,C. argentata,F,Mojuí dos Ca
B21393,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,Mojuí dos Ca
B21394,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,F,Mojuí dos Ca
B23156,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,F,Pa-156 Camet
B23158,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,Pa-156 Camet
Y95917,Callithrix,argentata,argentata,argentata,AMNH,C. argentata,M,"Rio Xingu, T"
R23826,Callithrix,argentata,argentata,argentata,MNRJ,C. argentata,M,"Santarém, PA"
R11915,Callithrix,argentata,argentata,argentata,MNRJ,C. argentata,,Sem Procedên
BE4776,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,"Taperinha, P"
BE4777,Callithrix,argentata,argentata,argentata,MPEG,C. argentata,M,"Taperinha, P"
FM92180,Callithrix,argentata,argentata,argentata,FMNH,,M,"Tapaiúna, Ri"
A94936,Callithrix,argentata,argentata,argentata,AMNH,,F,"Aramanay, Ri"
A37461,Callithrix,argentata,argentata,argentata,AMNH,,M,"Cametá, Rio"
A96475,Callithrix,argentata,argentata,argentata,AMNH,,M,"Cametá, Rio"
A96476,Callithrix,argentata,argentata,argentata,AMNH,,M,"Cametá, Rio"
A96477,Callithrix,argentata,argentata,argentata,AMNH,,F,"Cametá, Rio"
FM50839,Callithrix,argentata,argentata,argentata,FMNH,C.a.argentat,M,Caxiricatuba
A94945,Callithrix,argentata,argentata,argentata,AMNH,,F,Caxiricatuba
A94946,Callithrix,argentata,argentata,argentata,AMNH,,F,Caxiricatuba
A95929,Callithrix,argentata,argentata,argentata,AMNH,,F,"Majory, Recr"
A95930,Callithrix,argentata,argentata,argentata,AMNH,,F,"Majory, Recr"
A95931,Callithrix,argentata,argentata,argentata,AMNH,,M,"Majory, Recr"
A94948,Callithrix,argentata,argentata,argentata,AMNH,,M,"Piquiatuba,"
A96478,Callithrix,argentata,argentata,argentata,AMNH,,M,"Piquiatuba,"
461725,Callithrix,argentata,argentata,argentata,USNM,,M,Santarém-Cui
FM19499,Callithrix,argentata,argentata,argentata,FMNH,C.a.argentat,F,"Tamacury, Ri"
FM92177,Callithrix,argentata,argentata,argentata,FMNH,,M,"Tapaiúna, Ri"
A95914,Callithrix,argentata,argentata,argentata,AMNH,,F,"Taparo, Rio"
A95915,Callithrix,argentata,argentata,argentata,AMNH,,,"Taparo, Rio"
A95918,Callithrix,argentata,argentata,argentata,AMNH,,M,"Taparo, Rio"
A94937,Callithrix,argentata,argentata,argentata,AMNH,,F,"Tauary, Rio"
A94939,Callithrix,argentata,argentata,argentata,AMNH,,M,"Tauary, Rio"
A94941,Callithrix,argentata,argentata,argentata,AMNH,,M,"Tauary, Rio"
A95922,Callithrix,argentata,argentata,argentata,AMNH,,F,Vilarinho do
A95923,Callithrix,argentata,argentata,argentata,AMNH,,F,Vilarinho do
A95926,Callithrix,argentata,argentata,argentata,AMNH,,M,Vilarinho do
A95927,Callithrix,argentata,argentata,argentata,AMNH,,M,Vilarinho do
A95928,Callithrix,argentata,argentata,argentata,AMNH,,F,Vilarinho do
RJ1354,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,"Água Limpa,"
RJ1355,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,M,"Água Limpa,"
RJ7234,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,Estrada Rio-
RJ7237,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,Estrada Rio-
RJ7236,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,Estrada Rio-
R23741,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,Fazenda Palm
RJ2603,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,Fazenda Pomb
RJ2818,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,,"Itatiaia, Rj"
RJ2819,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,,"Itatiaia, Rj"
RJ6101,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,M,Pedra Branca
RJ2816,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,Silveira Lob
RJ2824,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,,Silveira Lob
RJ2231,Callithrix,aurita,aurita,jacchus,MNRJ,C. aurita,F,"Terezópolis,"
FM121294,Callithrix,aurita,aurita,jacchus,FMNH,C.j. aurita,F,E. Rio-Teres
Y91834,Callithrix,chrysoleuca,chrysoleuca,argentata,AMNH,C. chrysoleu,F,"Borba, Rio M"
Y91835,Callithrix,chrysoleuca,chrysoleuca,argentata,AMNH,C. chrysoleu,F,"Borba, Rio M"
Y92296,Callithrix,chrysoleuca,chrysoleuca,argentata,AMNH,C. chrysoleu,F,"Borba, Rio M"
B23064,Callithrix,chrysoleuca,chrysoleuca,argentata,MPEG,C. chrysoleu,M,"Br 230, km 3"
Y91836,Callithrix,chrysoleuca,chrysoleuca,argentata,AMNH,C. chrysoleu,M,Igarapé Auar
Y91838,Callithrix,chrysoleuca,chrysoleuca,argentata,AMNH,C. chrysoleu,F,Igarapé Auar
Y91839,Callithrix,chrysoleuca,chrysoleuca,argentata,AMNH,C. chrysoleu,M,Igarapé Auar
RJ5948,Callithrix,chrysoleuca,chrysoleuca,argentata,MNRJ,C. chrysoleu,M,Lago do Bati
RJ5949,Callithrix,chrysoleuca,chrysoleuca,argentata,MNRJ,C. chrysoleu,M,Lago do Bati
RJ5952,Callithrix,chrysoleuca,chrysoleuca,argentata,MNRJ,C. chrysoleu,F,Lago do Bati
RJ2835,Callithrix,chrysoleuca,chrysoleuca,argentata,MNRJ,C. chrysoleu,,Sem procedên
FM50823,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,F,Lago do Bapt
FM50824,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,M,Lago do Bapt
FM50826,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,F,Lago do Bapt
FM50827,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,M,Lago do Bapt
FM50829,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,F,Lago do Bapt
FM50833,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,M,Lago do Bapt
FM50834,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,F,Lago do Bapt
FM50822,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,M,Lago do Bapt
FM50821,Callithrix,chrysoleuca,chrysoleuca,argentata,FMNH,C.h.chrysole,M,Lago Tapaiun
545902,Callithrix,emiliae,emiliae,argentata,USNM,C. emiliae,F,Igarapé 9 de
B21365,Callithrix,emiliae,emiliae,argentata,MPEG,C. emiliae,M,"UHE Samuel,"
R28486,Callithrix,emiliae,emiliae,argentata,MNRJ,C. emiliae,F,"UHE Samuel,"
B21366,Callithrix,emiliae,emiliae,argentata,MPEG,C. emiliae,M,"UHE Samuel,"
B21893,Callithrix,emiliae,emiliae,argentata,MPEG,C. emiliae,F,"UHE Samuel,"
B21647,Callithrix,emiliae,emiliae,argentata,MPEG,C. emiliae,F,"UHE Samuel,"
B21659,Callithrix,emiliae,emiliae,argentata,MPEG,C. emiliae,M,"UHE Samuel,"
